Driver,LapTime,LapNumber,Compound,TyreLife,PitInTime,PitOutTime,TrackStatus,Position,FreshTyre,IsAccurate,Time,Season,GrandPrix
ALO,0 days 00:01:37.326000,47.0,HARD,13.0,,,1,3.0,True,True,0 days 02:21:01.280000,2023,Bahrain
ALO,0 days 00:01:36.783000,48.0,HARD,14.0,,,1,3.0,True,True,0 days 02:22:38.063000,2023,Bahrain
ALO,0 days 00:01:36.726000,49.0,HARD,15.0,,,1,3.0,True,True,0 days 02:24:14.789000,2023,Bahrain
ALO,0 days 00:01:36.331000,50.0,HARD,16.0,,,1,3.0,True,True,0 days 02:25:51.120000,2023,Bahrain
ALO,0 days 00:01:36.960000,51.0,HARD,17.0,,,1,3.0,True,True,0 days 02:27:28.080000,2023,Bahrain
ALO,0 days 00:01:37.010000,52.0,HARD,18.0,,,1,3.0,True,True,0 days 02:29:05.090000,2023,Bahrain
ALO,0 days 00:01:37.010000,53.0,HARD,19.0,,,1,3.0,True,True,0 days 02:30:42.100000,2023,Bahrain
ALO,0 days 00:01:37.599000,54.0,HARD,20.0,,,1,3.0,True,True,0 days 02:32:19.699000,2023,Bahrain
ALO,0 days 00:01:37.662000,55.0,HARD,21.0,,,1,3.0,True,True,0 days 02:33:57.361000,2023,Bahrain
ALO,0 days 00:01:37.473000,56.0,HARD,22.0,,,1,3.0,True,True,0 days 02:35:34.834000,2023,Bahrain
ALO,0 days 00:01:37.422000,57.0,HARD,23.0,,,1,3.0,True,True,0 days 02:37:12.256000,2023,Bahrain
LEC,0 days 00:01:40.230000,1.0,SOFT,1.0,,,12,2.0,True,False,0 days 01:04:17.113000,2023,Bahrain
LEC,0 days 00:01:38.750000,2.0,SOFT,2.0,,,21,2.0,True,True,0 days 01:05:55.863000,2023,Bahrain
LEC,0 days 00:01:38.658000,3.0,SOFT,3.0,,,1,2.0,True,True,0 days 01:07:34.521000,2023,Bahrain
LEC,0 days 00:01:38.825000,4.0,SOFT,4.0,,,1,2.0,True,True,0 days 01:09:13.346000,2023,Bahrain
LEC,0 days 00:01:38.664000,5.0,SOFT,5.0,,,1,2.0,True,True,0 days 01:10:52.010000,2023,Bahrain
LEC,0 days 00:01:38.572000,6.0,SOFT,6.0,,,1,2.0,True,True,0 days 01:12:30.582000,2023,Bahrain
LEC,0 days 00:01:38.691000,7.0,SOFT,7.0,,,1,2.0,True,True,0 days 01:14:09.273000,2023,Bahrain
LEC,0 days 00:01:38.614000,8.0,SOFT,8.0,,,1,2.0,True,True,0 days 01:15:47.887000,2023,Bahrain
LEC,0 days 00:01:38.828000,9.0,SOFT,9.0,,,1,2.0,True,True,0 days 01:17:26.715000,2023,Bahrain
LEC,0 days 00:01:39.073000,10.0,SOFT,10.0,,,1,2.0,True,True,0 days 01:19:05.788000,2023,Bahrain
LEC,0 days 00:01:39.212000,11.0,SOFT,11.0,,,1,2.0,True,True,0 days 01:20:45,2023,Bahrain
LEC,0 days 00:01:39.489000,12.0,SOFT,12.0,,,1,2.0,True,True,0 days 01:22:24.489000,2023,Bahrain
LEC,0 days 00:01:42.068000,13.0,SOFT,13.0,0 days 01:24:04.832000,,1,3.0,True,False,0 days 01:24:06.557000,2023,Bahrain
LEC,0 days 00:01:58.770000,14.0,HARD,1.0,,0 days 01:24:29.253000,1,5.0,True,False,0 days 01:26:05.327000,2023,Bahrain
LEC,0 days 00:01:38.477000,15.0,HARD,2.0,,,1,3.0,True,True,0 days 01:27:43.804000,2023,Bahrain
LEC,0 days 00:01:37.953000,16.0,HARD,3.0,,,1,3.0,True,True,0 days 01:29:21.757000,2023,Bahrain
LEC,0 days 00:01:38.031000,17.0,HARD,4.0,,,1,3.0,True,True,0 days 01:30:59.788000,2023,Bahrain
LEC,0 days 00:01:37.798000,18.0,HARD,5.0,,,1,2.0,True,True,0 days 01:32:37.586000,2023,Bahrain
LEC,0 days 00:01:37.858000,19.0,HARD,6.0,,,1,2.0,True,True,0 days 01:34:15.444000,2023,Bahrain
LEC,0 days 00:01:37.631000,20.0,HARD,7.0,,,1,2.0,True,True,0 days 01:35:53.075000,2023,Bahrain
LEC,0 days 00:01:37.753000,21.0,HARD,8.0,,,1,2.0,True,True,0 days 01:37:30.828000,2023,Bahrain
LEC,0 days 00:01:38.162000,22.0,HARD,9.0,,,1,2.0,True,True,0 days 01:39:08.990000,2023,Bahrain
LEC,0 days 00:01:38.054000,23.0,HARD,10.0,,,1,2.0,True,True,0 days 01:40:47.044000,2023,Bahrain
LEC,0 days 00:01:37.972000,24.0,HARD,11.0,,,1,2.0,True,True,0 days 01:42:25.016000,2023,Bahrain
LEC,0 days 00:01:38.541000,25.0,HARD,12.0,,,1,2.0,True,True,0 days 01:44:03.557000,2023,Bahrain
LEC,0 days 00:01:39.668000,26.0,HARD,13.0,,,1,3.0,True,True,0 days 01:45:43.225000,2023,Bahrain
LEC,0 days 00:01:38.814000,27.0,HARD,14.0,,,1,3.0,True,True,0 days 01:47:22.039000,2023,Bahrain
LEC,0 days 00:01:38.618000,28.0,HARD,15.0,,,1,3.0,True,True,0 days 01:49:00.657000,2023,Bahrain
LEC,0 days 00:01:38.447000,29.0,HARD,16.0,,,1,3.0,True,True,0 days 01:50:39.104000,2023,Bahrain
LEC,0 days 00:01:38.390000,30.0,HARD,17.0,,,1,3.0,True,True,0 days 01:52:17.494000,2023,Bahrain
LEC,0 days 00:01:38.746000,31.0,HARD,18.0,,,1,3.0,True,True,0 days 01:53:56.240000,2023,Bahrain
LEC,0 days 00:01:38.948000,32.0,HARD,19.0,,,1,3.0,True,True,0 days 01:55:35.188000,2023,Bahrain
LEC,0 days 00:01:41.323000,33.0,HARD,20.0,0 days 01:57:14.968000,,1,3.0,True,False,0 days 01:57:16.511000,2023,Bahrain
LEC,0 days 00:01:59.477000,34.0,HARD,1.0,,0 days 01:57:39.468000,1,4.0,True,False,0 days 01:59:15.988000,2023,Bahrain
LEC,0 days 00:01:38.073000,35.0,HARD,2.0,,,1,3.0,True,True,0 days 02:00:54.061000,2023,Bahrain
LEC,0 days 00:01:37.313000,36.0,HARD,3.0,,,1,3.0,True,True,0 days 02:02:31.374000,2023,Bahrain
LEC,0 days 00:01:37.170000,37.0,HARD,4.0,,,1,3.0,True,True,0 days 02:04:08.544000,2023,Bahrain
LEC,0 days 00:01:37.170000,38.0,HARD,5.0,,,1,3.0,True,True,0 days 02:05:45.714000,2023,Bahrain
LEC,0 days 00:01:37.287000,39.0,HARD,6.0,,,1,3.0,True,True,0 days 02:07:23.001000,2023,Bahrain
LEC,,40.0,HARD,7.0,,,126,,True,False,0 days 02:09:53.001000,2023,Bahrain
STR,0 days 00:01:44.670000,1.0,SOFT,4.0,,,12,9.0,False,False,0 days 01:04:21.553000,2023,Bahrain
STR,0 days 00:01:39.892000,2.0,SOFT,5.0,,,21,9.0,False,True,0 days 01:06:01.445000,2023,Bahrain
STR,0 days 00:01:39.625000,3.0,SOFT,6.0,,,1,9.0,False,True,0 days 01:07:41.070000,2023,Bahrain
STR,0 days 00:01:39.745000,4.0,SOFT,7.0,,,1,9.0,False,True,0 days 01:09:20.815000,2023,Bahrain
STR,0 days 00:01:39.144000,5.0,SOFT,8.0,,,1,8.0,False,True,0 days 01:10:59.959000,2023,Bahrain
STR,0 days 00:01:39.714000,6.0,SOFT,9.0,,,1,8.0,False,True,0 days 01:12:39.673000,2023,Bahrain
STR,0 days 00:01:39.945000,7.0,SOFT,10.0,,,1,8.0,False,True,0 days 01:14:19.618000,2023,Bahrain
STR,0 days 00:01:39.801000,8.0,SOFT,11.0,,,1,8.0,False,True,0 days 01:15:59.419000,2023,Bahrain
STR,0 days 00:01:40.106000,9.0,SOFT,12.0,,,1,8.0,False,True,0 days 01:17:39.525000,2023,Bahrain
STR,0 days 00:01:40.192000,10.0,SOFT,13.0,,,1,8.0,False,True,0 days 01:19:19.717000,2023,Bahrain
STR,0 days 00:01:40.923000,11.0,SOFT,14.0,,,1,8.0,False,True,0 days 01:21:00.640000,2023,Bahrain
STR,0 days 00:01:41.039000,12.0,SOFT,15.0,,,1,8.0,False,True,0 days 01:22:41.679000,2023,Bahrain
STR,0 days 00:01:41.120000,13.0,SOFT,16.0,,,1,6.0,False,True,0 days 01:24:22.799000,2023,Bahrain
STR,0 days 00:01:40.002000,14.0,SOFT,17.0,,,1,3.0,False,True,0 days 01:26:02.801000,2023,Bahrain
STR,0 days 00:01:42.841000,15.0,SOFT,18.0,0 days 01:27:43.906000,,1,4.0,False,False,0 days 01:27:45.642000,2023,Bahrain
STR,0 days 00:01:59.876000,16.0,HARD,1.0,,0 days 01:28:09.343000,1,9.0,True,False,0 days 01:29:45.518000,2023,Bahrain
STR,0 days 00:01:37.507000,17.0,HARD,2.0,,,1,9.0,True,True,0 days 01:31:23.025000,2023,Bahrain
STR,0 days 00:01:38.127000,18.0,HARD,3.0,,,1,9.0,True,True,0 days 01:33:01.152000,2023,Bahrain
STR,0 days 00:01:38.587000,19.0,HARD,4.0,,,1,9.0,True,True,0 days 01:34:39.739000,2023,Bahrain
STR,0 days 00:01:38.038000,20.0,HARD,5.0,,,1,8.0,True,True,0 days 01:36:17.777000,2023,Bahrain
STR,0 days 00:01:38.273000,21.0,HARD,6.0,,,1,8.0,True,True,0 days 01:37:56.050000,2023,Bahrain
STR,0 days 00:01:38.730000,22.0,HARD,7.0,,,1,8.0,True,True,0 days 01:39:34.780000,2023,Bahrain
STR,0 days 00:01:38.295000,23.0,HARD,8.0,,,1,8.0,True,True,0 days 01:41:13.075000,2023,Bahrain
STR,0 days 00:01:38.478000,24.0,HARD,9.0,,,1,8.0,True,True,0 days 01:42:51.553000,2023,Bahrain
STR,0 days 00:01:38.250000,25.0,HARD,10.0,,,1,8.0,True,True,0 days 01:44:29.803000,2023,Bahrain
STR,0 days 00:01:38.482000,26.0,HARD,11.0,,,1,8.0,True,True,0 days 01:46:08.285000,2023,Bahrain
STR,0 days 00:01:39.021000,27.0,HARD,12.0,,,1,8.0,True,True,0 days 01:47:47.306000,2023,Bahrain
STR,0 days 00:01:38.723000,28.0,HARD,13.0,,,1,8.0,True,True,0 days 01:49:26.029000,2023,Bahrain
STR,0 days 00:01:38.710000,29.0,HARD,14.0,,,1,8.0,True,True,0 days 01:51:04.739000,2023,Bahrain
STR,0 days 00:01:41.467000,30.0,HARD,15.0,0 days 01:52:44.504000,,1,8.0,True,False,0 days 01:52:46.206000,2023,Bahrain
STR,0 days 00:01:57.063000,31.0,HARD,1.0,,0 days 01:53:09.128000,1,8.0,True,False,0 days 01:54:43.269000,2023,Bahrain
STR,0 days 00:01:36.546000,32.0,HARD,2.0,,,1,7.0,True,True,0 days 01:56:19.815000,2023,Bahrain
STR,0 days 00:01:37.210000,33.0,HARD,3.0,,,1,7.0,True,True,0 days 01:57:57.025000,2023,Bahrain
STR,0 days 00:01:37.168000,34.0,HARD,4.0,,,1,7.0,True,True,0 days 01:59:34.193000,2023,Bahrain
STR,0 days 00:01:37.521000,35.0,HARD,5.0,,,1,7.0,True,True,0 days 02:01:11.714000,2023,Bahrain
STR,0 days 00:01:37.720000,36.0,HARD,6.0,,,1,7.0,True,True,0 days 02:02:49.434000,2023,Bahrain
STR,0 days 00:01:37.680000,37.0,HARD,7.0,,,1,7.0,True,True,0 days 02:04:27.114000,2023,Bahrain
STR,0 days 00:01:37.274000,38.0,HARD,8.0,,,1,7.0,True,True,0 days 02:06:04.388000,2023,Bahrain
STR,0 days 00:01:37.456000,39.0,HARD,9.0,,,1,7.0,True,True,0 days 02:07:41.844000,2023,Bahrain
STR,0 days 00:01:37.916000,40.0,HARD,10.0,,,126,6.0,True,False,0 days 02:09:19.760000,2023,Bahrain
STR,0 days 00:02:06.809000,41.0,HARD,11.0,,,671,6.0,True,False,0 days 02:11:26.569000,2023,Bahrain
STR,0 days 00:01:37.298000,42.0,HARD,12.0,,,1,6.0,True,True,0 days 02:13:03.867000,2023,Bahrain
STR,0 days 00:01:37.304000,43.0,HARD,13.0,,,1,6.0,True,True,0 days 02:14:41.171000,2023,Bahrain
STR,0 days 00:01:37.299000,44.0,HARD,14.0,,,1,6.0,True,True,0 days 02:16:18.470000,2023,Bahrain
STR,0 days 00:01:37.222000,45.0,HARD,15.0,,,1,6.0,True,True,0 days 02:17:55.692000,2023,Bahrain
STR,0 days 00:01:37.562000,46.0,HARD,16.0,,,1,6.0,True,True,0 days 02:19:33.254000,2023,Bahrain
STR,0 days 00:01:37.257000,47.0,HARD,17.0,,,1,6.0,True,True,0 days 02:21:10.511000,2023,Bahrain
STR,0 days 00:01:37.448000,48.0,HARD,18.0,,,1,6.0,True,True,0 days 02:22:47.959000,2023,Bahrain
STR,0 days 00:01:37.551000,49.0,HARD,19.0,,,1,6.0,True,True,0 days 02:24:25.510000,2023,Bahrain
STR,0 days 00:01:37.388000,50.0,HARD,20.0,,,1,6.0,True,True,0 days 02:26:02.898000,2023,Bahrain
STR,0 days 00:01:37.866000,51.0,HARD,21.0,,,1,6.0,True,True,0 days 02:27:40.764000,2023,Bahrain
STR,0 days 00:01:37.579000,52.0,HARD,22.0,,,1,6.0,True,True,0 days 02:29:18.343000,2023,Bahrain
STR,0 days 00:01:38.379000,53.0,HARD,23.0,,,1,6.0,True,True,0 days 02:30:56.722000,2023,Bahrain
STR,0 days 00:01:37.597000,54.0,HARD,24.0,,,1,6.0,True,True,0 days 02:32:34.319000,2023,Bahrain
STR,0 days 00:01:37.701000,55.0,HARD,25.0,,,1,6.0,True,True,0 days 02:34:12.020000,2023,Bahrain
STR,0 days 00:01:38.110000,56.0,HARD,26.0,,,1,6.0,True,True,0 days 02:35:50.130000,2023,Bahrain
STR,0 days 00:01:37.991000,57.0,HARD,27.0,,,1,6.0,True,True,0 days 02:37:28.121000,2023,Bahrain
SAR,0 days 00:01:46.855000,1.0,SOFT,1.0,,,12,13.0,True,False,0 days 01:04:23.738000,2023,Bahrain
SAR,0 days 00:01:40.467000,2.0,SOFT,2.0,,,21,13.0,True,True,0 days 01:06:04.205000,2023,Bahrain
SAR,0 days 00:01:40.349000,3.0,SOFT,3.0,,,1,13.0,True,True,0 days 01:07:44.554000,2023,Bahrain
SAR,0 days 00:01:40.644000,4.0,SOFT,4.0,,,1,13.0,True,True,0 days 01:09:25.198000,2023,Bahrain
SAR,0 days 00:01:40.902000,5.0,SOFT,5.0,,,1,13.0,True,True,0 days 01:11:06.100000,2023,Bahrain
SAR,0 days 00:01:40.791000,6.0,SOFT,6.0,,,1,13.0,True,True,0 days 01:12:46.891000,2023,Bahrain
SAR,0 days 00:01:40.892000,7.0,SOFT,7.0,,,1,13.0,True,True,0 days 01:14:27.783000,2023,Bahrain
SAR,0 days 00:01:40.868000,8.0,SOFT,8.0,,,1,13.0,True,True,0 days 01:16:08.651000,2023,Bahrain
SAR,0 days 00:01:40.908000,9.0,SOFT,9.0,,,1,13.0,True,True,0 days 01:17:49.559000,2023,Bahrain
SAR,0 days 00:01:41.133000,10.0,SOFT,10.0,,,1,12.0,True,True,0 days 01:19:30.692000,2023,Bahrain
SAR,0 days 00:01:41.532000,11.0,SOFT,11.0,,,1,11.0,True,True,0 days 01:21:12.224000,2023,Bahrain
SAR,0 days 00:01:43.880000,12.0,SOFT,12.0,0 days 01:22:54.364000,,1,10.0,True,False,0 days 01:22:56.104000,2023,Bahrain
SAR,0 days 00:02:00.255000,13.0,SOFT,1.0,,0 days 01:23:19.958000,1,15.0,True,False,0 days 01:24:56.359000,2023,Bahrain
SAR,0 days 00:01:38.413000,14.0,SOFT,2.0,,,1,15.0,True,True,0 days 01:26:34.772000,2023,Bahrain
SAR,0 days 00:01:39.033000,15.0,SOFT,3.0,,,1,15.0,True,True,0 days 01:28:13.805000,2023,Bahrain
SAR,0 days 00:01:38.988000,16.0,SOFT,4.0,,,1,13.0,True,True,0 days 01:29:52.793000,2023,Bahrain
SAR,0 days 00:01:39.439000,17.0,SOFT,5.0,,,1,13.0,True,True,0 days 01:31:32.232000,2023,Bahrain
SAR,0 days 00:01:39.399000,18.0,SOFT,6.0,,,1,13.0,True,True,0 days 01:33:11.631000,2023,Bahrain
SAR,0 days 00:01:39.220000,19.0,SOFT,7.0,,,1,13.0,True,True,0 days 01:34:50.851000,2023,Bahrain
SAR,0 days 00:01:39.186000,20.0,SOFT,8.0,,,1,13.0,True,True,0 days 01:36:30.037000,2023,Bahrain
SAR,0 days 00:01:39.612000,21.0,SOFT,9.0,,,1,13.0,True,True,0 days 01:38:09.649000,2023,Bahrain
SAR,0 days 00:01:39.362000,22.0,SOFT,10.0,,,1,13.0,True,True,0 days 01:39:49.011000,2023,Bahrain
SAR,0 days 00:01:39.692000,23.0,SOFT,11.0,,,1,13.0,True,True,0 days 01:41:28.703000,2023,Bahrain
SAR,0 days 00:01:39.872000,24.0,SOFT,12.0,,,1,13.0,True,True,0 days 01:43:08.575000,2023,Bahrain
SAR,0 days 00:01:39.834000,25.0,SOFT,13.0,,,1,13.0,True,True,0 days 01:44:48.409000,2023,Bahrain
SAR,0 days 00:01:40.006000,26.0,SOFT,14.0,,,1,12.0,True,True,0 days 01:46:28.415000,2023,Bahrain
SAR,0 days 00:01:39.602000,27.0,SOFT,15.0,,,1,10.0,True,True,0 days 01:48:08.017000,2023,Bahrain
SAR,0 days 00:01:39.620000,28.0,SOFT,16.0,,,1,10.0,True,True,0 days 01:49:47.637000,2023,Bahrain
SAR,0 days 00:01:39.673000,29.0,SOFT,17.0,,,1,10.0,True,True,0 days 01:51:27.310000,2023,Bahrain
SAR,0 days 00:01:42.409000,30.0,SOFT,18.0,0 days 01:53:07.988000,,1,10.0,True,False,0 days 01:53:09.719000,2023,Bahrain
SAR,0 days 00:01:59.303000,31.0,HARD,1.0,,0 days 01:53:33.675000,1,14.0,True,False,0 days 01:55:09.022000,2023,Bahrain
SAR,0 days 00:01:37.613000,32.0,HARD,2.0,,,1,14.0,True,True,0 days 01:56:46.635000,2023,Bahrain
SAR,0 days 00:01:37.862000,33.0,HARD,3.0,,,1,13.0,True,True,0 days 01:58:24.497000,2023,Bahrain
SAR,0 days 00:01:37.902000,34.0,HARD,4.0,,,1,13.0,True,True,0 days 02:00:02.399000,2023,Bahrain
SAR,0 days 00:01:38.029000,35.0,HARD,5.0,,,1,13.0,True,True,0 days 02:01:40.428000,2023,Bahrain
SAR,0 days 00:01:37.717000,36.0,HARD,6.0,,,1,13.0,True,True,0 days 02:03:18.145000,2023,Bahrain
SAR,0 days 00:01:37.831000,37.0,HARD,7.0,,,1,13.0,True,True,0 days 02:04:55.976000,2023,Bahrain
SAR,0 days 00:01:38.015000,38.0,HARD,8.0,,,1,13.0,True,True,0 days 02:06:33.991000,2023,Bahrain
SAR,0 days 00:01:37.971000,39.0,HARD,9.0,,,1,13.0,True,True,0 days 02:08:11.962000,2023,Bahrain
SAR,0 days 00:01:53.753000,40.0,HARD,10.0,0 days 02:10:03.987000,,126,12.0,True,False,0 days 02:10:05.715000,2023,Bahrain
SAR,0 days 00:02:05.614000,41.0,SOFT,1.0,,0 days 02:10:29.016000,671,14.0,True,False,0 days 02:12:11.329000,2023,Bahrain
SAR,0 days 00:01:36.037000,42.0,SOFT,2.0,,,1,14.0,True,True,0 days 02:13:47.366000,2023,Bahrain
SAR,0 days 00:01:36.801000,43.0,SOFT,3.0,,,1,14.0,True,True,0 days 02:15:24.167000,2023,Bahrain
SAR,0 days 00:01:37.407000,44.0,SOFT,4.0,,,1,13.0,True,True,0 days 02:17:01.574000,2023,Bahrain
SAR,0 days 00:01:37.462000,45.0,SOFT,5.0,,,1,13.0,True,True,0 days 02:18:39.036000,2023,Bahrain
SAR,0 days 00:01:38.441000,46.0,SOFT,6.0,,,1,13.0,True,True,0 days 02:20:17.477000,2023,Bahrain
SAR,0 days 00:01:37.227000,47.0,SOFT,7.0,,,1,12.0,True,True,0 days 02:21:54.704000,2023,Bahrain
SAR,0 days 00:01:37.068000,48.0,SOFT,8.0,,,1,12.0,True,True,0 days 02:23:31.772000,2023,Bahrain
SAR,0 days 00:01:37.225000,49.0,SOFT,9.0,,,1,12.0,True,True,0 days 02:25:08.997000,2023,Bahrain
SAR,0 days 00:01:37.290000,50.0,SOFT,10.0,,,1,12.0,True,True,0 days 02:26:46.287000,2023,Bahrain
SAR,0 days 00:01:37.472000,51.0,SOFT,11.0,,,1,12.0,True,True,0 days 02:28:23.759000,2023,Bahrain
SAR,0 days 00:01:37.456000,52.0,SOFT,12.0,,,1,12.0,True,True,0 days 02:30:01.215000,2023,Bahrain
SAR,0 days 00:01:37.662000,53.0,SOFT,13.0,,,1,12.0,True,True,0 days 02:31:38.877000,2023,Bahrain
SAR,0 days 00:01:37.936000,54.0,SOFT,14.0,,,1,12.0,True,True,0 days 02:33:16.813000,2023,Bahrain
SAR,0 days 00:01:38.316000,55.0,SOFT,15.0,,,1,12.0,True,True,0 days 02:34:55.129000,2023,Bahrain
SAR,0 days 00:01:39.626000,56.0,SOFT,16.0,,,1,12.0,True,True,0 days 02:36:34.755000,2023,Bahrain
MAG,0 days 00:01:49.330000,1.0,HARD,1.0,,,12,18.0,True,False,0 days 01:04:26.213000,2023,Bahrain
MAG,0 days 00:01:41.521000,2.0,HARD,2.0,,,21,19.0,True,True,0 days 01:06:07.734000,2023,Bahrain
MAG,0 days 00:01:41.978000,3.0,HARD,3.0,,,1,20.0,True,True,0 days 01:07:49.712000,2023,Bahrain
MAG,0 days 00:01:40.773000,4.0,HARD,4.0,,,1,20.0,True,True,0 days 01:09:30.485000,2023,Bahrain
MAG,0 days 00:01:41.340000,5.0,HARD,5.0,,,1,20.0,True,True,0 days 01:11:11.825000,2023,Bahrain
MAG,0 days 00:01:41.125000,6.0,HARD,6.0,,,1,20.0,True,True,0 days 01:12:52.950000,2023,Bahrain
MAG,0 days 00:01:41.526000,7.0,HARD,7.0,,,1,20.0,True,True,0 days 01:14:34.476000,2023,Bahrain
MAG,0 days 00:01:41.283000,8.0,HARD,8.0,,,1,20.0,True,True,0 days 01:16:15.759000,2023,Bahrain
MAG,0 days 00:01:41.278000,9.0,HARD,9.0,,,1,20.0,True,True,0 days 01:17:57.037000,2023,Bahrain
MAG,0 days 00:01:41.719000,10.0,HARD,10.0,,,1,19.0,True,True,0 days 01:19:38.756000,2023,Bahrain
MAG,0 days 00:01:42.049000,11.0,HARD,11.0,,,1,15.0,True,True,0 days 01:21:20.805000,2023,Bahrain
MAG,0 days 00:01:41.345000,12.0,HARD,12.0,,,1,13.0,True,True,0 days 01:23:02.150000,2023,Bahrain
MAG,0 days 00:01:41.654000,13.0,HARD,13.0,,,1,9.0,True,True,0 days 01:24:43.804000,2023,Bahrain
MAG,0 days 00:01:41.739000,14.0,HARD,14.0,,,1,9.0,True,True,0 days 01:26:25.543000,2023,Bahrain
MAG,0 days 00:01:44.899000,15.0,HARD,15.0,0 days 01:28:08.734000,,1,11.0,True,False,0 days 01:28:10.442000,2023,Bahrain
MAG,0 days 00:02:00.587000,16.0,HARD,1.0,,0 days 01:28:34.186000,1,18.0,True,False,0 days 01:30:11.029000,2023,Bahrain
MAG,0 days 00:01:38.319000,17.0,HARD,2.0,,,1,18.0,True,True,0 days 01:31:49.348000,2023,Bahrain
MAG,0 days 00:01:38.274000,18.0,HARD,3.0,,,1,17.0,True,True,0 days 01:33:27.622000,2023,Bahrain
MAG,0 days 00:01:38.803000,19.0,HARD,4.0,,,1,17.0,True,True,0 days 01:35:06.425000,2023,Bahrain
MAG,0 days 00:01:39.083000,20.0,HARD,5.0,,,1,17.0,True,True,0 days 01:36:45.508000,2023,Bahrain
MAG,0 days 00:01:39.086000,21.0,HARD,6.0,,,1,17.0,True,True,0 days 01:38:24.594000,2023,Bahrain
MAG,0 days 00:01:38.913000,22.0,HARD,7.0,,,1,17.0,True,True,0 days 01:40:03.507000,2023,Bahrain
MAG,0 days 00:01:39.027000,23.0,HARD,8.0,,,1,17.0,True,True,0 days 01:41:42.534000,2023,Bahrain
MAG,0 days 00:01:38.947000,24.0,HARD,9.0,,,1,17.0,True,True,0 days 01:43:21.481000,2023,Bahrain
MAG,0 days 00:01:39.476000,25.0,HARD,10.0,,,1,17.0,True,True,0 days 01:45:00.957000,2023,Bahrain
MAG,0 days 00:01:39.601000,26.0,HARD,11.0,,,1,15.0,True,True,0 days 01:46:40.558000,2023,Bahrain
MAG,0 days 00:01:39.298000,27.0,HARD,12.0,,,1,13.0,True,True,0 days 01:48:19.856000,2023,Bahrain
MAG,0 days 00:01:39.316000,28.0,HARD,13.0,,,1,12.0,True,True,0 days 01:49:59.172000,2023,Bahrain
MAG,0 days 00:01:41.979000,29.0,HARD,14.0,0 days 01:51:39.396000,,1,13.0,True,False,0 days 01:51:41.151000,2023,Bahrain
MAG,0 days 00:02:00.933000,30.0,SOFT,1.0,,0 days 01:52:04.754000,1,17.0,True,False,0 days 01:53:42.084000,2023,Bahrain
MAG,0 days 00:01:38.593000,31.0,SOFT,2.0,,,1,17.0,True,True,0 days 01:55:20.677000,2023,Bahrain
MAG,0 days 00:01:37.644000,32.0,SOFT,3.0,,,1,16.0,True,True,0 days 01:56:58.321000,2023,Bahrain
MAG,0 days 00:01:37.097000,33.0,SOFT,4.0,,,1,16.0,True,True,0 days 01:58:35.418000,2023,Bahrain
MAG,0 days 00:01:37.528000,34.0,SOFT,5.0,,,1,16.0,True,True,0 days 02:00:12.946000,2023,Bahrain
MAG,0 days 00:01:37.460000,35.0,SOFT,6.0,,,1,16.0,True,True,0 days 02:01:50.406000,2023,Bahrain
MAG,0 days 00:01:37.754000,36.0,SOFT,7.0,,,1,16.0,True,True,0 days 02:03:28.160000,2023,Bahrain
MAG,0 days 00:01:37.998000,37.0,SOFT,8.0,,,1,16.0,True,True,0 days 02:05:06.158000,2023,Bahrain
MAG,0 days 00:01:38.303000,38.0,SOFT,9.0,,,1,16.0,True,True,0 days 02:06:44.461000,2023,Bahrain
MAG,0 days 00:01:38.587000,39.0,SOFT,10.0,,,1,16.0,True,True,0 days 02:08:23.048000,2023,Bahrain
MAG,0 days 00:01:57.797000,40.0,SOFT,11.0,0 days 02:10:19.125000,,126,15.0,True,False,0 days 02:10:20.845000,2023,Bahrain
MAG,0 days 00:02:02.547000,41.0,SOFT,1.0,,0 days 02:10:44.250000,671,15.0,True,False,0 days 02:12:23.392000,2023,Bahrain
MAG,0 days 00:01:36.471000,42.0,SOFT,2.0,,,1,15.0,True,True,0 days 02:13:59.863000,2023,Bahrain
MAG,0 days 00:01:36.942000,43.0,SOFT,3.0,,,1,15.0,True,True,0 days 02:15:36.805000,2023,Bahrain
MAG,0 days 00:01:36.588000,44.0,SOFT,4.0,,,1,15.0,True,True,0 days 02:17:13.393000,2023,Bahrain
MAG,0 days 00:01:37.126000,45.0,SOFT,5.0,,,1,15.0,True,True,0 days 02:18:50.519000,2023,Bahrain
MAG,0 days 00:01:37.589000,46.0,SOFT,6.0,,,1,15.0,True,True,0 days 02:20:28.108000,2023,Bahrain
MAG,0 days 00:01:37.629000,47.0,SOFT,7.0,,,1,15.0,True,True,0 days 02:22:05.737000,2023,Bahrain
MAG,0 days 00:01:37.607000,48.0,SOFT,8.0,,,1,15.0,True,True,0 days 02:23:43.344000,2023,Bahrain
MAG,0 days 00:01:37.739000,49.0,SOFT,9.0,,,1,15.0,True,True,0 days 02:25:21.083000,2023,Bahrain
MAG,0 days 00:01:38.315000,50.0,SOFT,10.0,,,1,15.0,True,True,0 days 02:26:59.398000,2023,Bahrain
MAG,0 days 00:01:38.157000,51.0,SOFT,11.0,,,1,14.0,True,True,0 days 02:28:37.555000,2023,Bahrain
MAG,0 days 00:01:37.963000,52.0,SOFT,12.0,,,1,14.0,True,True,0 days 02:30:15.518000,2023,Bahrain
